,link,status,title
1476,http://shooter.zimuku.net/download/NjMxMzV8VGhlX01hbl9XaG9fV2Fzbl90X1RoZXJlX19fX19fX19fX19fX19fLnJhcg%3D%3D,True,The_Man_Who_Wasn_t_There_
1477,http://shooter.zimuku.net/download/NjMxMzN8UGlyYXRlcy5PZi5UaGUuQ2FyaWJiZWFuLkRlYWQuTWFucy5DaGVzdC4yMDA2LkJEUmlwLlh2aUQtVExGLnJhcg%3D%3D,True,Pirates.Of.The.Caribbean.Dead.Mans.Chest
1478,http://shooter.zimuku.net/download/NjMxMzF8UHJpZGVfRFZEUmlwX1h2aURfRGlBTU9ORC5yYXI%3D,True,Pride_DVDRip_XviD_DiAMOND
1479,http://shooter.zimuku.net/download/NjMxMzJ8UGlyYXRlcy5PZi5UaGUuQ2FyaWJiZWFuLlRoZS5DdXJzZS5PZi5UaGUuQmxhY2suUGVhcmwrMjAwMy5CRFJpcC5YdmlELVRMRi5yYXI%3D,True,Pirates.Of.The.Caribbean.The.Curse.Of.The.Black.Pearl
1480,http://shooter.zimuku.net/download/NjMxMzB8JTVCJUU4JTg3JUI0JUU1JTkxJUJEJUU2JUI4JUI4JUU2JTg4JThGJTVELlRoZS5HYW1lLjE5OTcuMTBUSC5BTk5pVkVSU0FSWS5SRU1BU1RFUkVELkVEaVRpT04uaU5URVJOQUwuRFZEUmlQLlgyNjQtS2lTUy1jZDMucmFy,True,The.Game
1481,http://shooter.zimuku.net/download/NjMxMjl8JTVCJUU4JUJGJTg4JUU5JTk4JUJGJUU1JUFGJTg2JUU3JTk2JUFGJUU0JUJBJTkxJTVELlJlbm8uOTExLk1pYW1pLlVOUkFURS4yMDA3LkRWRFJpcC5YMjY0LkFDMy1UTEYuQ0QxLnJhcg%3D%3D,True,Reno
1482,http://shooter.zimuku.net/download/NjMxNzF8X19fX19fX19fX19fX19fX19fX19fX19fRXZlcnlib2R5X0xvdmVzX1JheW1vbmRfMjA3X1dvcmtpbmdfTGF0ZV9BZ2Fpbl9jaHMucmFy,True,[人人都爱雷蒙德].Everybody.Loves.Raymond.207.Working.Late.Again.chs
1483,http://shooter.zimuku.net/download/NjMxNDh8RmVhcmxlc3MuMjAwNi5EQy5EVkRSaXAuWHZpRC5BQzMtQktMLnJhcg%3D%3D,True,Fearless.DC
1484,http://shooter.zimuku.net/download/NjMxMzd8MDYuMTguMDcuVGhlLlN0YXJ0ZXIuV2lmZS5TMDFFMDQud3MuZHNyLnh2aWQtc3lzJTQwUkJNLnJhcg%3D%3D,True,头号前妻 第4集
1485,http://shooter.zimuku.net/download/NjMxMjh8JTVCJUU1JThGJThEJUU2JTgxJTkwJUU3JTg5JUI5JUU4JUFEJUE2JUU3JUJCJTg0JTVELlMuVy5BLlQuMjAwMy5DRS5EVkRSaXAuU1VQRVJCaVQuWDI2NC5EdWFsQXVkaW8uaU5ULUNOWFAucmFy,True,S.W.A.T
1486,http://shooter.zimuku.net/download/NjMxMjV8dGxmLWhlcm9lcy5zMDFlMDEtMDIuaGFsZmNkLmNocy5yYXI%3D,True,超能英雄
1487,http://shooter.zimuku.net/download/NjMxMjR8JTVCJUU0JUI4JUJEJUU0JUJBJUJBJUU4JUExJThDJTVELlR3by5Gb3IuVGhlLlJvYWQuMTk2Ny5EVkRSaXAuQUMzLlh2aUQuMkNELUNIRS5HVUVWQVJBLnJhcg%3D%3D,True,Two For The Road
1488,http://shooter.zimuku.net/download/NjMxMjN8VGhlLkxldHRlci5PZi5EZWF0aC4yMDA2LkRWRFJpcC5YdmlELVpZLnJhcg%3D%3D,True,The.Letter.Of.Death.2006.DVDRip.XviD-ZY
1489,http://shooter.zimuku.net/download/NjMxMjJ8dGxmX2hlcm9lc19zMDFlMDFfaGFsZmNkX2Nocy5yYXI%3D,True,tlf_heroes_s01e01_halfcd_chs
1490,http://shooter.zimuku.net/download/NjMxMjB8U2NlbnQub2YuYS5Xb25hbi4xOTkyLkRWRFJpcC5YdmlELUZyZWVHdXkucmFy,True,Scent of a woman
1491,http://shooter.zimuku.net/download/NjMyNTZ8JUU1JUIwJTkxJUU1JUI5JUI0JUU5JUJCJTg0JUU5JUEzJTlFJUU5JUI4JUJGJUU0JUI5JThCJUU5JTkzJTgxJUU5JUE5JUFDJUU5JUFBJTlELnJhcg%3D%3D,True,Iron Monkey
1492,http://shooter.zimuku.net/download/NjMxMTN8JTVCJUU1JTlCJUJEJUU1JUFFJUI2JUU1JUFFJTlEJUU4JTk3JThGJTVELk5hdGlvbmFsLlRyZWFzdXJlLjIwMDQuU1BFQ2lBTC5FRGlUaU9OLmlOVEVSTkFMLkRWRFJpUC5YMjY0LUtpU1MuQ25Fbi5yYXI%3D,True,National.Treasure
1493,http://shooter.zimuku.net/download/NjMxMTF8dHJhdmVsZXIuczAxZTA0LmhkdHYueHZpZC14b3IuWVRFVCU0MFlEWS5yYXI%3D,True,致命旅行 第一季 第四集
1494,http://shooter.zimuku.net/download/NjMxMjd8ZmFudGFzdGljJTVCMSU1RC5mb3VyLnJpc2Uub2YudGhlLnNpbHZlci5zdXJmZXIuJTI4MjAwNyUyOS5wb3IuMWNkLiUyODMxMzAyNjUlMjkuemlw,True,Fantastic Four Rise Of The Silver Surfe
1495,http://shooter.zimuku.net/download/NjMxMDh8VGhlLkFzdHJvbmF1dC5GYXJtZXIuRFZEUmlwLlh2aUQtRG9ORS5yYXI%3D,True,農民宇航員
1496,http://shooter.zimuku.net/download/NjMxMDl8TGFkeS5DaGF0dGVybGV5LjIwMDYucmFy,True,查泰莱夫人
1497,http://shooter.zimuku.net/download/NjMxNzJ8JTVCJUU0JUJBJUJBJUU0JUJBJUJBJUU5JTgzJUJEJUU3JTg4JUIxJUU5JTlCJUI3JUU4JTkyJTk5JUU1JUJFJUI3JTVELkV2ZXJ5Ym9keS5Mb3Zlcy5SYXltb25kLjIwNy5Xb3JraW5nLkxhdGUuQWdhaW4uZW5nLnJhcg%3D%3D,True,Everybody Loves Raymond S02E07 (Working Late Again)
1498,http://shooter.zimuku.net/download/NjMxMDd8X19fX19fX19fX19fX19fXzJfX19fX19fX19fX19fLnJhcg%3D%3D,True,[加勒比海盗2：聚魂棺].Pirates.of.the.Caribbean.Dead.Mans.Chest.2006.DVDRip.XviD.AC3
1499,http://shooter.zimuku.net/download/NjMxMDZ8VGltZS5hbmQuVGlkZS4yMDAwLlJFTUFTVEVSRUQuRURpVGlPTi5pTlRFUk5BTC5EVkRSaVAuWDI2NC1LaVNTLnJhcg%3D%3D,True,Time and Tide
1500,http://shooter.zimuku.net/download/NjMxMDV8NF8wM18wN19UaGVfTGFzdF9LaW5nX29mX1Njb3RsYW5kX0RWRFJpcF9YdmlEX0RpQU1PTkQucmFy,True,4_03_07_The_Last_King_of_Scotland_DVDRip_XviD_DiAMOND
1501,http://shooter.zimuku.net/download/NjMxMDN8S3lsZS5YWS5TMDJFMDEuVGhlLlByb3BoZXQuNzIwcC5IRFRWLngyNjQtc3Muemlw,True,KYLE XY S02 E01
1502,http://shooter.zimuku.net/download/NjMxMDJ8VHJhdmVsZXIuUzAxRTA0LkhEVFYuWHZpRC1YT1IuZW4ucmFy,True,Traveler
1503,http://shooter.zimuku.net/download/NjMxMDF8JUU2JTk1JTg1JUU1JUFFJUFFJUU3JTlBJTg0JUU4JTg3JUIzJUU1JUFGJUI2KzE4LjIwLjIxLnJhcg%3D%3D,True,"故宮的至寶 18, 20, 21"
1504,http://shooter.zimuku.net/download/NjMxMDB8VGhlLk1hdHJpeC5SZWxvYWRlZC5IRC1EVkQuUmVtdXguMTA4MHAuVkMtMS5ERDUxLkREUGx1cy5GYW54eSU0MFNpbHUuRW5nLnJhcg%3D%3D,True,The.matrix.reloaded
1505,http://shooter.zimuku.net/download/NjMwOTh8JTVCJUU0JUI5JThDJUU5JUJFJTk5JUU2JTkwJUFEJUU2JUExJUEzJTVELkJhZC5Db21wYW55LjIwMDIuWHZpRC5EVFMuV0FGLnJhcg%3D%3D,True,Bad Company
1506,http://shooter.zimuku.net/download/NjMwOTl8TmF0aW9uYWwuVHJlYXN1cmUuMjAwNC5TUEVDaUFMLkVEaVRpT04uaU5URVJOQUwuRFZEUmlQLlgyNjQtS2lTUy5FbmdsaXNoLnJhcg%3D%3D,True,National.Treasure.2004.SPECiAL.EDiTiON.iNTERNAL.DVDRiP.X264-KiSS.English
1507,http://shooter.zimuku.net/download/NjMwOTd8Ymllbi14dmlkLXQ0bS1zdWJzLnJhcg%3D%3D,True,The.4.Musketeers.2005.DVDRip.XViD-BiEN火枪四侠
1508,http://shooter.zimuku.net/download/NjMwOTZ8JUU3JTgxJUFCJUU1JUIxJUIxJUU5JUFCJTk4JUU2JUEwJUExLnJhcg%3D%3D,True,Volcano High
1509,http://shooter.zimuku.net/download/NjMyMDh8VGhlLkJsYWNrLlRlc3QuQ2FyLjE5NjIuRFZEUmlwLlh2aUQtV1JELnJhcg%3D%3D,True,The Black Test Car
1510,http://shooter.zimuku.net/download/NjMwOTN8X19fX19fX19fX19fLnJhcg%3D%3D,True,[火山高校].Hwa.San.Go.2001.SE.XviD.DTS
1511,http://shooter.zimuku.net/download/NjMwOTV8U3RhbmRvZmYuUzAxRTEzLkhEVFYuWHZpRC1YT1IucmFy,True,Standoff.S01E13.HDTV.XviD-XOR
1512,http://shooter.zimuku.net/download/NjMwOTJ8VG95LlN0b3J5LjIuMTk5OS5VTFRpTUFURS5DT0xMRUNUT1JTLkVEaVRpT04uaU5URVJOQUwuRFZEUmlQLlgyNjQtS2lTUy5DbkVuUEwlNDBqenoucmFy,True,Toy.Story.II.
1513,http://shooter.zimuku.net/download/NjMxNDd8JUU1JThEJThBJUU2JTk2JUE0JUU1JTg1JUFCJUU0JUI4JUE0LnJhcg%3D%3D,True,The Private Eyes
1514,http://shooter.zimuku.net/download/NjMwODZ8X19fX19fLnJhcg%3D%3D,True,CD
1515,http://shooter.zimuku.net/download/NjMwODl8JUU3JUFDJUFDJUU0JUI4JTgwJUU2JUJCJUI0JUU4JUExJTgwSUlJLnJhcg%3D%3D,True,第一滴血III
1516,http://shooter.zimuku.net/download/NjMyNzl8Tm9zZmVyYXR1LnJhcg%3D%3D,True,Nosferatu the Vampyre
1517,http://shooter.zimuku.net/download/NjMwODR8c3R1ZGlvLjYwLjExOS5oci1kaW1lbnNpb24ucmFy,True,日落大道演播室 第一季第19集
1518,http://shooter.zimuku.net/download/NjMwOTF8VG95LlN0b3J5LjE5OTUuVUxUaU1BVEUuQ09MTEVDVE9SUy5FRGlUaU9OLmlOVEVSTkFMLkRWRFJpUC5YMjY0LUtpU1MuQ25FblBMJTQwanp6LnJhcg%3D%3D,True,Toy.Story
1519,http://shooter.zimuku.net/download/NjMxOTN8V2FpdGluZ19pbl90aGVfRGFya19BWGlORV9UTEYucmFy,True,Waiting_in_the_Dark_AXiNE_TLF
1520,http://shooter.zimuku.net/download/NjMwODh8R29hbC5JSS5MaXZpbmcudGhlLkRyZWFtLU1vTW8uY2hzc3ViJTQwVExGLnJhcg%3D%3D,True,Goal II Living The Dream
1521,http://shooter.zimuku.net/download/NjMwNzl8c3ZvX2tpZG5hcC5yYXI%3D,True,svo_kidnap
1522,http://shooter.zimuku.net/download/NjMwNzh8QW50aHJheF9fX0RlYXRocmlkZXIucmFy,True,Anthrax_Deathrider
1523,http://shooter.zimuku.net/download/NjMwNzd8RFZEX1ZPTFVNRS5UaXRsZTEuRFZEUmlwLnJhcg%3D%3D,True,Poseidon
1524,http://shooter.zimuku.net/download/NjMwNzZ8JTVCJUU2JUFEJUJCJUU1JUFGJTgyJTVELkRlYWQuU2lsZW5jZS4yMDA3LlVucmF0ZWQuRFZEUmlwLlh2aUQuQUMzLmlOVC1Nb01vLnppcA%3D%3D,True,Dead Silence
1525,http://shooter.zimuku.net/download/NjMwNzV8VGhlX0FzdHJvbmF1dF9GYXJtZXJfRFZEUmlwX1h2aURfRG9ORV9ZQ0RWLnJhcg%3D%3D,True,The_Astronaut_Farmer_DVDRip_XviD_DoNE_YCDV
1526,http://shooter.zimuku.net/download/NjMwNzR8VG95X1N0b3J5XzE5OTVfVUxUaU1BVEVfQ09MTEVDVE9SU19FRGlUaU9OX2lOVEVSTkFMX0RWRFJpUF9YMjY0X0tpU1NfQ25FblBMX2p6ei5yYXI%3D,True,Toy_Story_1995_ULTiMATE_COLLECTORS_EDiTiON_iNTERNAL_DVDRiP_X264_KiSS_CnEnPL_jzz
1527,http://shooter.zimuku.net/download/NjMwNzB8QmxhY2suU25ha2UuTW9hbi4yMDA2LkRWRFJpcC5YMjY0LkFBQy5pTlQtVExGJTQwWVRFVC5yYXI%3D,True,Black.Snake.Moan.2006.DVDRip.X264.AAC.iNT-TLF
1528,http://shooter.zimuku.net/download/NjMwNzF8aGF6ZV9qcF9zcnQuemlw,True,haze_jp_srt
1529,http://shooter.zimuku.net/download/NjMwNzN8c3ZvLWtpZG5hcC5yYXI%3D,True,Kidnap.2007.CN.DVDRip.XviD-SVO连环局
1530,http://shooter.zimuku.net/download/NjMwNjl8JUU1JThGJTk4JUU4JTg0JUI4LkZhY2UuT2ZmLjE5OTcuQkRSaXAuWHZpRC1UTEYucmFy,True,Face.Off
1531,http://shooter.zimuku.net/download/NjMwNjd8JTVCJUU4JUI2JThBJUU3JThCJUIxJUU0JUJBJThDJUU0JUJBJUJBJUU3JUJCJTg0JTVELkJpZy5CYW5nLjIwMDcuWHZpRC5BQzMuMmNkLVdBRi5yYXI%3D,True,越狱二人组 waf
1532,http://shooter.zimuku.net/download/NjMxNjh8JTVCJUU0JUJBJUJBJUU0JUJBJUJBJUU5JTgzJUJEJUU3JTg4JUIxJUU5JTlCJUI3JUU4JTkyJTk5JUU1JUJFJUI3JTVELkV2ZXJ5Ym9keS5Mb3Zlcy5SYXltb25kLjIwNi5Bbm5pdmVyc2FyeS5jaHMucmFy,True,Everybody Loves Raymond S02E06 (Anniversary)
1533,http://shooter.zimuku.net/download/NjMxNjl8JTVCJUU0JUJBJUJBJUU0JUJBJUJBJUU5JTgzJUJEJUU3JTg4JUIxJUU5JTlCJUI3JUU4JTkyJTk5JUU1JUJFJUI3JTVELkV2ZXJ5Ym9keS5Mb3Zlcy5SYXltb25kLjIwNi5Bbm5pdmVyc2FyeS5lbmcucmFy,True,Everybody Loves Raymond S02E06 (Anniversary)
1534,http://shooter.zimuku.net/download/NjMwODB8QmlnLk5vdGhpbmcuTGlNaVRFRC5QUk9QRVIuRFZEUmlwLlh2aUQtRG9ORS5yYXI%3D,True,Big.Nothing
1535,http://shooter.zimuku.net/download/NjMwNjF8UmVuby45MTEuTWlhbWkuMjAwNy5yYXI%3D,True,Reno.911.Miami
1536,http://shooter.zimuku.net/download/NjMwNTl8aWxzLWljZW1hbi5jaHMuRnJlZUZpc2gucmFy,True,The Iceman Cometh
1537,http://shooter.zimuku.net/download/NjMwNTZ8NjE3LVJlZCtTbGVpZ2grRG93bitieSt5ZWxpeWEucmFy,True,South Park S06E17 Red Sleigh Down
1538,http://shooter.zimuku.net/download/NjMwNTF8ZG1kLWRlYWRzaWxlbmNlLmNodC5yYXI%3D,True,死寂
1539,http://shooter.zimuku.net/download/NjMwODd8U29uLk9zbWFubGkuWWFuZGltLkFsaS5QUk9QRVIuMjAwNy5EVkRSaVAuWFZpRC1UVVJLaVNPLnJhcg%3D%3D,True,最后一个奥斯曼人
1540,http://shooter.zimuku.net/download/NjMwNjN8X19fX19fLnJhcg%3D%3D,True,监狱(瑞)1949
1541,http://shooter.zimuku.net/download/NjMwNjJ8X19fX19fX19fLnJhcg%3D%3D,True,欢乐颂(瑞)1950
1542,http://shooter.zimuku.net/download/NjMwNjB8X19fX19fX19fX19fLnJhcg%3D%3D,True,夏日插曲(瑞)1951
1543,http://shooter.zimuku.net/download/NjMwNDZ8JUU3JUFBJTgxJUU1JTg3JUJCJUU5JUFEJTk0JUU5JUFDJUJDJUU1JUIyJUFELnJhcg%3D%3D,True,Hell is for Heroes
1544,http://shooter.zimuku.net/download/NjMwNTh8X19fX19fX19fX19fX19fLnJhcg%3D%3D,True,女人的期待(瑞)1952
1545,http://shooter.zimuku.net/download/NjMwNDV8MDYuMTYuMDcuU2xlZXB3YWxrZXJzLjE5OTIuRFZEUmlwLlh2aUQuaU5ULUNOWFAuYyUyNmUlNDBSQk0ucmFy,True,破烂熊乐园电影专题之史蒂芬.金 第八部《舐血夜魔Sleepwalkers.1992》
1546,http://shooter.zimuku.net/download/NjMwNDR8JUU2JTk1JTk5JUU3JTg4JUI2My5yYXI%3D,True,The_Godfather_Part_III_(1990).AC3
1547,http://shooter.zimuku.net/download/NjMwNTV8JUU4JThFJUFCJUU1JUE2JUFFJUU1JThEJUExLnJhcg%3D%3D,True,Summer with Monika
1548,http://shooter.zimuku.net/download/NjMwNTR8X19fX19fX19fX19fLnJhcg%3D%3D,True,恋爱课程(瑞)1954
1549,http://shooter.zimuku.net/download/NjMwODJ8JTVCJUU1JTg2JUIwJUU2JUIyJUIzJUU2JTlDJUFCJUU0JUI4JTk2JUU3JUJBJUFBJTVELmFic29sdXRlLnplcm8ud3MuZHZkcmlwLnh2aWQtcmVtb3RlLmF2aS5yYXI%3D,True,冰河末世纪
1550,http://shooter.zimuku.net/download/NjMwNDN8JTVCJUU4JUJFJTlCJUU3JTkxJTlFJUU5JTgyJUEzJTVELlN5cmlhbmEuRFZEUmlwLlh2aUQtRG9ORS5yYXI%3D,True,Syriana
1551,http://shooter.zimuku.net/download/NjMwNDJ8TGFkeS5DaGF0dGVybGV5LjIwMDYuQXNpU3Rlci5zdWIucmFy,True,Lady Chatterley
1552,http://shooter.zimuku.net/download/NjMwNDF8MDYuMDcuMDcuR3JheS5NYXR0ZXJzLjIwMDYuRFZEUmlwLlh2aUQuQUMzLmlOVC1Nb01vKyU1QiVFNyVCRSU4RSU1RCVFNiVBMCVCQyVFOSU5QiVCNyVFNyU5QSU4NCVFNSU5QiVCMCVFNiU4OSVCMC5yYXI%3D,True,06.07.07.Gray.Matters.2006.DVDRip.XviD.AC3.iNT-MoMo [美]格雷的困扰
1553,http://shooter.zimuku.net/download/NjMwNDB8cmVzY3VlLm1lLjQwMS5kc3IueHZpZC5ub3R2LnJhcg%3D%3D,True,rescue.me.401.dsr.xvid.notv
1554,http://shooter.zimuku.net/download/NjMwMzl8QnJpZGdlLlRvLlRlcmFiaXRoaWEuUkVUQUlMLkRWRFJpcC5YdmlELURpQU1PTkQucmFy,True,Bridge.To.Terabithia
1555,http://shooter.zimuku.net/download/NjI5Nzl8VGhlLkxldHRlci5PZi5EZWF0aC4yMDA2LkRWRFJpcC5YdmlELVpZJUU2JUFEJUJCJUU0JUJBJUExJUU0JUI5JThCJUU3JUJBJUE2LnJhcg%3D%3D,True,The.Letter.Of.Death
1556,http://shooter.zimuku.net/download/NjMxNjZ8JTVCJUU0JUJBJUJBJUU0JUJBJUJBJUU5JTgzJUJEJUU3JTg4JUIxJUU5JTlCJUI3JUU4JTkyJTk5JUU1JUJFJUI3JTVELkV2ZXJ5Ym9keS5Mb3Zlcy5SYXltb25kLjIwNS5Hb2xmLmNocy5yYXI%3D,True,Everybody Loves Raymond S02E05 (Golf)
1557,http://shooter.zimuku.net/download/NjMwMzd8JTVCJUU5JTk5JThEJUU4JTkwJUJEJUU1JThDJUJBJTVELkRyb3AuWm9uZS4xOTk0Llh2aUQuQUMzLldBRi5yYXI%3D,True,[降落区].Drop.Zone.1994.XviD.AC3.WAF
1558,http://shooter.zimuku.net/download/NjMwMzh8Y254cC1oZiU0MFRMRi5yYXI%3D,True,Hot Fuzz
1559,http://shooter.zimuku.net/download/NjMwMzV8JUU3JTlFJTlFJUU1JUE0JUE5JUU5JTgxJThFJUU2JUI1JUI3My0lRTUlOEQlODElRTQlQjglODklRTclOEUlOEIlRTclODklOEMlQzIlQTAlQzIlQTBPY2VhbnMrMTMucmFy,True,Ocean's 13
1560,http://shooter.zimuku.net/download/NjMxMTV8T2NlYW5zKzEzK0lOVEVSTkFMK1RFTEVTWU5DK1hWaUQtUFVLS0ErQ0QucmFy,True,Oceans 13 INTERNAL TELESYNC XViD-PUKKA CD
1561,http://shooter.zimuku.net/download/NjMwMzR8cmlwc2lyLWJuLnJhcg%3D%3D,True,Big Nothing
1562,http://shooter.zimuku.net/download/NjMwNTd8cmlwc2lyLWJuLmNocy5yYXI%3D,True,Big.Nothing
1563,http://shooter.zimuku.net/download/NjMwMzJ8Um9tZW8rYW5kK0p1bGlldCsxOTY4LnJhcg%3D%3D,True,romeo and juliet 1968
1564,http://shooter.zimuku.net/download/NjMyMTR8Q29sZF9DYXNlX1NlYXNvbjJfRVAxNV9TX0ZpbGVzLnJhcg%3D%3D,True,Cold_Case_Season2_EP15_S_Files
1565,http://shooter.zimuku.net/download/NjMwMzB8SG90LkZ1enotQ05YUC5DaHNTdWIlNDBUTEYucmFy,True,Hot Fuzz
1566,http://shooter.zimuku.net/download/NjMwMjl8QnJlYWNoLkRWRFJpcC5YdmlELURNVC5yYXI%3D,True,Breach
1567,http://shooter.zimuku.net/download/NjMwMjh8QnJlYWNoX0RWRFJpcF9YdmlEX0RNVC5yYXI%3D,True,Breach_DVDRip_XviD_DMT
1568,http://shooter.zimuku.net/download/NjMwNDd8ZGlzdHVyYmlhJUU2JTk2JUIwJUU1JTgxJUI3JUU3JUFBJUE1JUU2JTk3JUI2JUU0JUJCJUEzKyVFNSU4RSU5RiVFNSU4OCU5QiVFNiU5NyVCNiVFOSU5NyVCNCVFOCVCRCVCNC0lRTglQjQlQTIlRTglQkYlQjclRTclQjMlOTYrJUU1JTkwJUFDJUU4JUFGJTkxJUU2JUEwJUExJUU1JUFGJUI5LWFwZmVsLW5ldmVybGFuZCslRTklOUQlOTklRTUlQkUlQTElRTUlODklOEQlRTglOEIlQjklRTYlOUUlOUMucmFy,True,disturbia
1569,http://shooter.zimuku.net/download/NjMwMjJ8cmVzY3VlX21lXzQwMV9kc3JfeHZpZF9ub3R2LnJhcg%3D%3D,True,rescue_me_401_dsr_xvid_notv
1570,http://shooter.zimuku.net/download/NjMwMjF8JUU1JUJFJUFFJUU0JUI4JThEJUU4JUI2JUIzJUU5JTgxJTkzLnJhcg%3D%3D,True,Big.Nothing.2006.DVDRip.XviD.AC3.iNT-NTSC微不足道 NTSC
1571,http://shooter.zimuku.net/download/NjMwMTd8RG9jdG9yLldoby4yMDA1LlMwM0UwOC5IdW1hbi5OYXR1cmUtZmx5aW5lLm5ldC5yYXI%3D,True,神秘博士2005 第3季第8集
1572,http://shooter.zimuku.net/download/NjMwMTZ8UHN5Y2hvLjE5NjAuaU5URVJOQUwuRFZEUmlwLlh2aUQtaU5DaVRFLnJhcg%3D%3D,True,Psycho.1960.iNTERNAL.DVDRip.XviD-iNCiTE
1573,http://shooter.zimuku.net/download/NjMyMDd8JUU2JTk4JThFJUU2JTk4JTlGJUU0JUJDJTk5JUU0JUJDJUI0LkVudG91cmFnZS5TZWFzb24zLnJhcg%3D%3D,True,Entourage.S03.全20集
1574,http://shooter.zimuku.net/download/NjMwMTh8JUU5JTk4JUJGJUU3JUJCJUI0JUU4JUJFJUJFLnJhcg%3D%3D,True,阿维达
1575,http://shooter.zimuku.net/download/NjM1OTR8JUU1JUJEJTkzJUU1JUI5JUI4JUU3JUE2JThGJUU2JTlEJUE1JUU2JTk1JUIyJUU5JTk3JUE4LlRoZS5QdXJzdWl0Lm9mLkhhcHB5bmVzcy4yMDA2LkJEUmlwLkRENjQwSy54MjY0LUNIRC5yYXI%3D,True,当幸福来敲门
1576,http://shooter.zimuku.net/download/NjMwMTJ8U3Rvcm15K05pZ2h0Ky0rQXJhc2hpK25vK1lvcnUrbmkucmFy,True,Stormy Night
1577,http://shooter.zimuku.net/download/NjMwMTB8U3BpZGVyLkxpbGllcy4yMDA3LkRWRFJpcC5YdmlELUFzaVN0ZXIucmFy,True,Spider.Lilies.2007.DVDRip.XviD-AsiSter刺青
1578,http://shooter.zimuku.net/download/NjMwMTF8JUU1JUI3JUFFJUU0JUJEJUFDOTExLSVFOCVCRiU4OCVFOSU5OCVCRiVFNSVBRiU4NiVFNyU5NiVBRiVFNCVCQSU5MS5yYXI%3D,True,Reno.911!-Miam
1579,http://shooter.zimuku.net/download/NjMwMjN8MDYuMTcuMDcuS3lsZS5YWS5TMDJFMDEuSERUVi5YVmlELUJsdWVUViU0MFJCTS5yYXIucmFy,True,天赐 第二季第一集 (再校对完美HDTV版)
1580,http://shooter.zimuku.net/download/NjMwMTN8Q2hyaXN0bWFzK29uK0p1bHkrMjR0aCtBdmVudWVfanAuc3J0LnppcA%3D%3D,True,Christmas on July 24th Avenue
1581,http://shooter.zimuku.net/download/NjMwMTV8TmlnaHRtYXJlLkRldGVjdGl2ZS1MQUolNDBUTEYucmFy,True,Nightmare.Detective-LAJ@TLF
1582,http://shooter.zimuku.net/download/NjMwMDh8MDYuMTUuMDcuUGlyYXRlcy5PZi5UaGUuQ2FyaWJiZWFuLkRlYWQuTWFucy5DaGVzdC4yMDA2LkJEUmlwLlh2aUQtVExGLnJhcg%3D%3D,True,Pirates of the Caribbean:Dead Man's
1583,http://shooter.zimuku.net/download/NjMwMjB8JUU1JTkwJTkxJUU2JTk3JUE1JUU4JTkxJUI1LnJhcg%3D%3D,True,向日葵
1584,http://shooter.zimuku.net/download/NjMwMDd8MDYuMTYuMDcuSG90LkZ1enouMjAwNy5QUk9QRVIuRFZEUmlwLlh2aUQtT1JpR2lOQUwlNDBGUk0ucmFy,True,06.16.07.Hot.Fuzz.2007.PROPER.DVDRip.XviD-ORiGiNAL@FRM
1585,http://shooter.zimuku.net/download/NjMwMDV8RmFjZS5PZmYuJTI4MTk5NyUyOS5EVkRSaXAuWHZpRC5EdWFsQXVkaW8uQUMzLmlOVC1WaVRBTWlOQy5hdmkucmFy,True,Face Off
1586,http://shooter.zimuku.net/download/NjMwMDN8JTVCJUU3JUE5JUJGJUU3JTg5JTlCJUU0JUJCJTk0JUU4JUEzJUE0JUU3JTlBJTg0JUU1JThEJTgxJUU1JUFEJTk3JUU1JTg2JTlCJTVELkNydXNhZGUuaW4uSmVhbnMuMjAwNi5EVkRSaVAuWFZpRC5TaUNLUHVQUFkucmFy,True,穿牛仔裤的十字军
1587,http://shooter.zimuku.net/download/NjMwMDR8U2hvb3Rlcl8yMDA3X0RWRFJpcF9YMjY0X2lOVF9OZXdNb3ZfRnJvbVRMRl9NaWxpdGVyeUNvbW1lbnRzX2p6ei5yYXI%3D,True,Shooter_2007_DVDRip_X264_iNT_NewMov_FromTLF_MiliteryComments_jzz
1588,http://shooter.zimuku.net/download/NjMwOTB8MTk4MFRoZStTaGluaW5nLnJhcg%3D%3D,True,The Shining (1980)
1589,http://shooter.zimuku.net/download/NzQ3ODR8SG93LkkuTWV0LllvdXIuTW90aGVyLlMxLlRPUEFaLnJhcg%3D%3D,True,How.I.Met.Your.Mother
1590,http://shooter.zimuku.net/download/NjMwMDJ8JTVCJUU1JThBJUEwJUU5JTg3JThDJUU2JUIzJUEyJUU1JTg4JUE5JTVELkdhbGxpcG9saS5yYXI%3D,True,[加里波利].Gallipoli
1591,http://shooter.zimuku.net/download/NjMwMDF8QmVhdXRpZnVsLlN1bmRheS1Qb3NUWCU0MFRMRi5yYXI%3D,True,Beautiful.Sunday-PosTX@TLF
1592,http://shooter.zimuku.net/download/NjMxNjd8JTVCJUU0JUJBJUJBJUU0JUJBJUJBJUU5JTgzJUJEJUU3JTg4JUIxJUU5JTlCJUI3JUU4JTkyJTk5JUU1JUJFJUI3JTVELkV2ZXJ5Ym9keS5Mb3Zlcy5SYXltb25kLjIwNS5Hb2xmLmVuZy5yYXI%3D,True,Everybody Loves Raymond S02E05 (Golf)
